id,stimulus,order,block,valence,arousal,familiarity,session,picture
53,2981,53,3,3,7,NA,emot,Negative
53,7000,54,3,9,2,NA,emot,Neutral
53,8312,55,3,3,2,NA,emot,Neutral
53,7205,56,3,7,3,NA,emot,Neutral
53,9405,57,3,4,6,NA,emot,Negative
53,9043,58,3,4,8,NA,emot,Negative
53,9410,59,3,2,8,NA,emot,Negative
53,9187,60,3,1,9,NA,emot,Negative
53,5250,61,3,7,7,NA,emot,Neutral
53,2514,62,3,7,2,NA,emot,Neutral
53,9040,63,3,4,6,NA,emot,Negative
53,7595,64,NA,4,4,NA,emot,Neutral
53,8465,65,NA,6,2,NA,emot,Neutral
53,5900,66,NA,4,6,NA,emot,Neutral
54,7595,1,NA,8,4,NA,emot,Neutral
54,8465,2,NA,9,3,NA,emot,Neutral
54,5900,3,NA,7,1,NA,emot,Neutral
54,2102,4,1,5,5,NA,emot,Neutral
54,9183,5,1,1,9,NA,emot,Negative
54,3063,6,1,2,8,NA,emot,Negative
54,6520,7,1,1,8,NA,emot,Negative
54,2384,8,1,7,5,NA,emot,Neutral
54,3022,9,1,5,5,NA,emot,Negative
54,7185,10,1,6,2,NA,emot,Neutral
54,9490,11,1,4,7,NA,emot,Negative
54,3350,12,1,4,6,NA,emot,Negative
54,5390,13,1,8,1,NA,emot,Neutral
54,9584,14,1,4,6,NA,emot,Negative
54,2374,15,1,8,3,NA,emot,Neutral
54,5726,16,1,9,1,NA,emot,Neutral
54,2487,17,1,5,5,NA,emot,Neutral
54,1201,18,1,5,4,NA,emot,Negative
54,7175,19,1,6,4,NA,emot,Neutral
54,2683,20,1,3,7,NA,emot,Negative
54,1850,21,1,6,3,NA,emot,Neutral
54,9253,22,1,1,9,NA,emot,Negative
54,7165,23,1,9,1,NA,emot,Neutral
54,9584,24,2,5,7,NA,emot,Negative
54,3022,25,2,5,5,NA,emot,Negative
54,3350,26,2,4,6,NA,emot,Negative
54,9183,27,2,1,9,NA,emot,Negative
54,9490,28,2,3,8,NA,emot,Negative
54,2683,29,2,3,8,NA,emot,Negative
54,7175,30,2,5,5,NA,emot,Neutral
54,5390,31,2,8,1,NA,emot,Neutral
54,2374,32,2,9,1,NA,emot,Neutral
54,6520,33,2,3,8,NA,emot,Negative
54,9253,34,2,1,9,NA,emot,Negative
54,1850,35,2,6,4,NA,emot,Neutral
54,2487,36,2,5,5,NA,emot,Neutral
54,2384,37,2,7,4,NA,emot,Neutral
54,5726,38,2,9,1,NA,emot,Neutral
54,7185,39,2,6,2,NA,emot,Neutral
54,3063,40,2,1,8,NA,emot,Negative
54,1201,41,2,6,5,NA,emot,Negative
54,7165,42,2,8,1,NA,emot,Neutral
54,2102,43,2,5,5,NA,emot,Neutral
54,1850,44,3,6,4,NA,emot,Neutral
54,1201,45,3,6,4,NA,emot,Negative
54,2102,46,3,5,5,NA,emot,Neutral
54,3063,47,3,2,9,NA,emot,Negative
54,3350,48,3,3,7,NA,emot,Negative
54,2683,49,3,5,6,NA,emot,Negative
54,2374,50,3,8,2,NA,emot,Neutral
54,3022,51,3,5,5,NA,emot,Negative
54,9490,52,3,4,7,NA,emot,Negative
54,5726,53,3,9,1,NA,emot,Neutral
54,7185,54,3,5,5,NA,emot,Neutral
54,9584,55,3,4,5,NA,emot,Negative
54,2487,56,3,5,5,NA,emot,Neutral
54,7175,57,3,5,4,NA,emot,Neutral
54,5390,58,3,8,3,NA,emot,Neutral
54,2384,59,3,7,4,NA,emot,Neutral
54,6520,60,3,2,7,NA,emot,Negative
54,7165,61,3,8,1,NA,emot,Neutral
54,9253,62,3,1,9,NA,emot,Negative
54,9183,63,3,1,9,NA,emot,Negative
54,5900,64,NA,8,1,NA,emot,Neutral
54,7595,65,NA,7,2,NA,emot,Neutral
54,8465,66,NA,9,2,NA,emot,Neutral
55,7595,1,NA,5,6,NA,emot,Neutral
55,5900,2,NA,3,5,NA,emot,Neutral
55,8465,3,NA,8,2,NA,emot,Neutral
55,7530,4,1,6,1,NA,emot,Neutral
55,9043,5,1,1,9,NA,emot,Negative
55,2514,6,1,7,2,NA,emot,Neutral
55,9405,7,1,1,9,NA,emot,Negative
55,9187,8,1,1,8,NA,emot,Negative
55,6561,9,1,2,8,NA,emot,Negative
55,3060,10,1,1,9,NA,emot,Negative
55,7025,11,1,5,1,NA,emot,Neutral
55,5250,12,1,5,3,NA,emot,Neutral
55,9040,13,1,1,8,NA,emot,Negative
55,2511,14,1,9,1,NA,emot,Neutral
55,8312,15,1,6,1,NA,emot,Neutral
55,7000,16,1,5,5,NA,emot,Neutral
55,3103,17,1,1,9,NA,emot,Negative
55,7205,18,1,7,5,NA,emot,Neutral
55,1300,19,1,2,8,NA,emot,Negative
55,7026,20,1,7,2,NA,emot,Neutral
55,2981,21,1,1,8,NA,emot,Negative
55,2377,22,1,5,2,NA,emot,Neutral
55,9410,23,1,1,9,NA,emot,Negative
55,2511,24,2,9,1,NA,emot,Neutral
55,5250,25,2,5,5,NA,emot,Neutral
55,9405,26,2,9,9,NA,emot,Negative
55,7025,27,2,5,5,NA,emot,Neutral
55,8312,28,2,6,2,NA,emot,Neutral
55,3060,29,2,1,9,NA,emot,Negative
55,6561,30,2,3,8,NA,emot,Negative
55,7000,31,2,5,5,NA,emot,Neutral
55,1300,32,2,2,7,NA,emot,Negative
55,7530,33,2,8,1,NA,emot,Neutral
55,3103,34,2,2,8,NA,emot,Negative
55,9187,35,2,2,8,NA,emot,Negative
55,7205,36,2,8,2,NA,emot,Neutral
55,2514,37,2,9,1,NA,emot,Neutral
55,9410,38,2,1,9,NA,emot,Negative
55,2377,39,2,6,3,NA,emot,Neutral
55,9040,40,2,2,9,NA,emot,Negative
55,2981,41,2,1,9,NA,emot,Negative
55,7026,42,2,5,2,NA,emot,Neutral
55,9043,43,2,1,9,NA,emot,Negative
55,7026,44,3,6,4,NA,emot,Neutral
55,5250,45,3,4,5,NA,emot,Neutral
55,7530,46,3,8,1,NA,emot,Neutral
55,7000,47,3,5,5,NA,emot,Neutral
55,9410,48,3,1,9,NA,emot,Negative
55,3060,49,3,1,9,NA,emot,Negative
55,9187,50,3,1,9,NA,emot,Negative
55,9043,51,3,1,9,NA,emot,Negative
55,7205,52,3,7,1,NA,emot,Neutral
55,2514,53,3,9,1,NA,emot,Neutral
55,9040,54,3,1,9,NA,emot,Negative
55,2511,55,3,9,1,NA,emot,Neutral
55,7025,56,3,6,3,NA,emot,Neutral
55,6561,57,3,2,9,NA,emot,Negative
55,2981,58,3,1,9,NA,emot,Negative
55,3103,59,3,1,9,NA,emot,Negative
55,1300,60,3,2,8,NA,emot,Negative
55,9405,61,3,1,9,NA,emot,Negative
55,8312,62,3,8,2,NA,emot,Neutral
55,2377,63,3,6,3,NA,emot,Neutral
55,5900,64,NA,5,5,NA,emot,Neutral
55,8465,65,NA,9,2,NA,emot,Neutral
55,7595,66,NA,5,5,NA,emot,Neutral
56,7595,1,NA,7,4,NA,emot,Neutral
56,8465,2,NA,8,5,NA,emot,Neutral
56,5900,3,NA,6,1,NA,emot,Neutral
56,7000,4,1,2,7,NA,emot,Neutral
56,5250,5,1,2,8,NA,emot,Neutral
56,2377,6,1,7,3,NA,emot,Neutral
56,1300,7,1,1,9,NA,emot,Negative
56,8312,8,1,7,2,NA,emot,Neutral
56,9043,9,1,2,8,NA,emot,Negative
56,9405,10,1,1,9,NA,emot,Negative
56,3103,11,1,1,9,NA,emot,Negative
56,6561,12,1,3,8,NA,emot,Negative
56,7026,13,1,8,2,NA,emot,Neutral
56,7205,14,1,9,1,NA,emot,Neutral
56,9410,15,1,1,8,NA,emot,Negative
56,2511,16,1,9,1,NA,emot,Neutral
56,9040,17,1,1,7,NA,emot,Negative
56,7025,18,1,7,1,NA,emot,Neutral
56,7530,19,1,8,2,NA,emot,Neutral
56,9187,20,1,1,8,NA,emot,Negative
56,2981,21,1,1,8,NA,emot,Negative
56,2514,22,1,5,6,NA,emot,Neutral
56,3060,23,1,1,9,NA,emot,Negative
56,2377,24,2,6,5,NA,emot,Neutral
56,7205,25,2,8,2,NA,emot,Neutral
56,2511,26,2,9,2,NA,emot,Neutral
56,7000,27,2,7,3,NA,emot,Neutral
56,3060,28,2,1,9,NA,emot,Negative
56,7530,29,2,6,5,NA,emot,Neutral
56,2514,30,2,6,3,NA,emot,Neutral
56,8312,31,2,8,1,NA,emot,Neutral
56,7026,32,2,6,2,NA,emot,Neutral
56,9040,33,2,1,8,NA,emot,Negative
56,7025,34,2,5,5,NA,emot,Neutral
56,9187,35,2,2,7,NA,emot,Negative
56,9405,36,2,1,9,NA,emot,Negative
56,9410,37,2,1,9,NA,emot,Negative
56,3103,38,2,2,8,NA,emot,Negative
56,6561,39,2,5,5,NA,emot,Negative
56,1300,40,2,2,8,NA,emot,Negative
56,2981,41,2,2,8,NA,emot,Negative
56,5250,42,2,7,6,NA,emot,Neutral
56,9043,43,2,2,7,NA,emot,Negative
56,6561,44,3,5,5,NA,emot,Negative
56,7205,45,3,8,2,NA,emot,Neutral
56,7025,46,3,6,3,NA,emot,Neutral
56,5250,47,3,6,4,NA,emot,Neutral
56,2514,48,3,7,3,NA,emot,Neutral
56,1300,49,3,5,6,NA,emot,Negative
56,8312,50,3,8,1,NA,emot,Neutral
56,3103,51,3,4,6,NA,emot,Negative
56,7026,52,3,7,1,NA,emot,Neutral
56,3060,53,3,1,9,NA,emot,Negative
56,2511,54,3,6,5,NA,emot,Neutral
56,9405,55,3,1,9,NA,emot,Negative
56,7000,56,3,6,2,NA,emot,Neutral
56,7530,57,3,7,2,NA,emot,Neutral
56,9187,58,3,1,8,NA,emot,Negative
56,2377,59,3,7,2,NA,emot,Neutral
56,9040,60,3,2,8,NA,emot,Negative
56,2981,61,3,5,5,NA,emot,Negative
56,9410,62,3,1,7,NA,emot,Negative
56,9043,63,3,4,5,NA,emot,Negative
56,8465,64,NA,8,3,NA,emot,Neutral
56,7595,65,NA,8,2,NA,emot,Neutral
56,5900,66,NA,6,1,NA,emot,Neutral
60,7595,1,NA,5,1,NA,emot,Neutral
60,8465,2,NA,5,3,NA,emot,Neutral
60,5900,3,NA,6,3,NA,emot,Neutral
60,2384,4,1,8,2,NA,emot,Neutral
60,2102,5,1,5,7,NA,emot,Neutral
60,9183,6,1,3,8,NA,emot,Negative
60,9253,7,1,5,5,NA,emot,Negative
60,3350,8,1,1,9,NA,emot,Negative
60,9490,9,1,1,1,NA,emot,Negative
60,6520,10,1,4,3,NA,emot,Negative
60,5726,11,1,6,2,NA,emot,Neutral
60,9584,12,1,5,1,NA,emot,Negative
60,2374,13,1,8,2,NA,emot,Neutral
60,7175,14,1,5,4,NA,emot,Neutral
60,7185,15,1,5,1,NA,emot,Neutral
60,3063,16,1,1,9,NA,emot,Negative
60,1201,17,1,5,1,NA,emot,Negative
60,5390,18,1,8,1,NA,emot,Neutral
60,2683,19,1,5,2,NA,emot,Negative
60,3022,20,1,4,4,NA,emot,Negative
60,7165,21,1,6,3,NA,emot,Neutral
60,2487,22,1,8,2,NA,emot,Neutral
60,1850,23,1,7,3,NA,emot,Neutral
60,5390,24,2,5,1,NA,emot,Neutral
60,6520,25,2,5,1,NA,emot,Negative
60,5726,26,2,4,1,NA,emot,Neutral
60,1850,27,2,5,2,NA,emot,Neutral
60,2683,28,2,5,2,NA,emot,Negative
60,2102,29,2,5,2,NA,emot,Neutral
60,2384,30,2,7,1,NA,emot,Neutral
60,7185,31,2,5,2,NA,emot,Neutral
60,9584,32,2,5,1,NA,emot,Negative
60,9490,33,2,5,1,NA,emot,Negative
60,2374,34,2,5,1,NA,emot,Neutral
60,3350,35,2,1,9,NA,emot,Negative
60,9253,36,2,2,8,NA,emot,Negative
60,1201,37,2,5,1,NA,emot,Negative
60,7175,38,2,5,1,NA,emot,Neutral
60,2487,39,2,7,2,NA,emot,Neutral
60,9183,40,2,2,6,NA,emot,Negative
60,3063,41,2,1,9,NA,emot,Negative
60,7165,42,2,6,1,NA,emot,Neutral
60,3022,43,2,5,2,NA,emot,Negative
60,2374,44,3,5,1,NA,emot,Neutral
60,9584,45,3,5,1,NA,emot,Negative
60,3350,46,3,1,9,NA,emot,Negative
60,3022,47,3,5,2,NA,emot,Negative
60,2683,48,3,5,2,NA,emot,Negative
60,7185,49,3,5,1,NA,emot,Neutral
60,1850,50,3,5,1,NA,emot,Neutral
60,2487,51,3,7,2,NA,emot,Neutral
60,1201,52,3,5,2,NA,emot,Negative
60,9253,53,3,2,7,NA,emot,Negative
60,3063,54,3,1,9,NA,emot,Negative
60,6520,55,3,5,6,NA,emot,Negative
60,7175,56,3,5,1,NA,emot,Neutral
60,2102,57,3,8,1,NA,emot,Neutral
60,7165,58,3,5,1,NA,emot,Neutral
60,9183,59,3,2,7,NA,emot,Negative
60,9490,60,3,5,1,NA,emot,Negative
60,5726,61,3,6,1,NA,emot,Neutral
60,2384,62,3,8,1,NA,emot,Neutral
60,5390,63,3,8,1,NA,emot,Neutral
60,8465,64,NA,8,1,NA,emot,Neutral
60,5900,65,NA,8,1,NA,emot,Neutral
60,7595,66,NA,5,1,NA,emot,Neutral
61,5900,1,NA,7,2,NA,emot,Neutral
61,7595,2,NA,7,4,NA,emot,Neutral
61,8465,3,NA,8,2,NA,emot,Neutral
61,6561,4,1,4,7,NA,emot,Negative
61,8312,5,1,7,3,NA,emot,Neutral
61,7205,6,1,5,6,NA,emot,Neutral
61,9405,7,1,2,7,NA,emot,Negative
61,9040,8,1,2,8,NA,emot,Negative
61,1300,9,1,2,8,NA,emot,Negative
61,2511,10,1,8,2,NA,emot,Neutral
61,7530,11,1,9,2,NA,emot,Neutral
61,7025,12,1,5,1,NA,emot,Neutral
61,2981,13,1,1,8,NA,emot,Negative
61,2377,14,1,7,3,NA,emot,Neutral
61,2514,15,1,6,5,NA,emot,Neutral
61,9043,16,1,1,9,NA,emot,Negative
61,5250,17,1,6,6,NA,emot,Neutral
61,9410,18,1,3,8,NA,emot,Negative
61,9187,19,1,4,7,NA,emot,Negative
61,7000,20,1,5,5,NA,emot,Neutral
61,3060,21,1,2,8,NA,emot,Negative
61,7026,22,1,8,2,NA,emot,Neutral
61,3103,23,1,2,8,NA,emot,Negative
61,9040,24,2,2,8,NA,emot,Negative
61,7000,25,2,5,2,NA,emot,Neutral
61,7026,26,2,8,2,NA,emot,Neutral
61,9187,27,2,3,7,NA,emot,Negative
61,9043,28,2,2,9,NA,emot,Negative
61,7530,29,2,8,1,NA,emot,Neutral
61,8312,30,2,7,2,NA,emot,Neutral
61,2511,31,2,9,2,NA,emot,Neutral
61,2377,32,2,7,3,NA,emot,Neutral
61,3103,33,2,2,7,NA,emot,Negative
61,1300,34,2,1,9,NA,emot,Negative
61,9405,35,2,1,8,NA,emot,Negative
61,5250,36,2,4,7,NA,emot,Neutral
61,2981,37,2,3,8,NA,emot,Negative
61,7205,38,2,5,6,NA,emot,Neutral
61,3060,39,2,2,9,NA,emot,Negative
61,2514,40,2,6,5,NA,emot,Neutral
61,6561,41,2,4,6,NA,emot,Negative
61,7025,42,2,5,1,NA,emot,Neutral
61,9410,43,2,3,8,NA,emot,Negative
61,3103,44,3,2,7,NA,emot,Negative
61,7000,45,3,5,1,NA,emot,Neutral
61,6561,46,3,4,6,NA,emot,Negative
61,9410,47,3,2,7,NA,emot,Negative
61,2514,48,3,5,6,NA,emot,Neutral
61,9043,49,3,2,9,NA,emot,Negative
61,2377,50,3,6,3,NA,emot,Neutral
61,7026,51,3,7,4,NA,emot,Neutral
61,8312,52,3,7,3,NA,emot,Neutral
61,9187,53,3,3,6,NA,emot,Negative
61,7205,54,3,4,6,NA,emot,Neutral
61,9040,55,3,2,8,NA,emot,Negative
61,9405,56,3,2,8,NA,emot,Negative
61,5250,57,3,4,6,NA,emot,Neutral
61,7530,58,3,8,1,NA,emot,Neutral
61,2981,59,3,2,7,NA,emot,Negative
61,3060,60,3,2,9,NA,emot,Negative
61,2511,61,3,8,2,NA,emot,Neutral
61,1300,62,3,1,8,NA,emot,Negative
61,7025,63,3,5,2,NA,emot,Neutral
61,5900,64,NA,8,2,NA,emot,Neutral
61,8465,65,NA,8,2,NA,emot,Neutral
61,7595,66,NA,5,4,NA,emot,Neutral
62,5900,1,NA,8,1,NA,emot,Neutral
62,8465,2,NA,8,3,NA,emot,Neutral
62,7595,3,NA,2,8,NA,emot,Neutral
62,1850,4,1,2,7,NA,emot,Neutral
62,9253,5,1,1,9,NA,emot,Negative
62,7175,6,1,7,3,NA,emot,Neutral
62,9584,7,1,3,7,NA,emot,Negative
62,9183,8,1,1,9,NA,emot,Negative
62,5726,9,1,8,3,NA,emot,Neutral
62,2374,10,1,9,1,NA,emot,Neutral
62,2102,11,1,8,4,NA,emot,Neutral
62,3063,12,1,1,9,NA,emot,Negative
62,2683,13,1,2,8,NA,emot,Negative
62,9490,14,1,1,9,NA,emot,Negative
62,2384,15,1,4,1,NA,emot,Neutral
62,3022,16,1,3,6,NA,emot,Negative
62,3350,17,1,3,8,NA,emot,Negative
62,6520,18,1,2,8,NA,emot,Negative
62,7165,19,1,9,3,NA,emot,Neutral
62,1201,20,1,4,8,NA,emot,Negative
62,7185,21,1,4,6,NA,emot,Neutral
62,5390,22,1,5,4,NA,emot,Neutral
62,2487,23,1,7,4,NA,emot,Neutral
62,3350,24,2,1,8,NA,emot,Negative
62,9253,25,2,1,9,NA,emot,Negative
62,2683,26,2,3,6,NA,emot,Negative
62,7165,27,2,8,2,NA,emot,Neutral
62,6520,28,2,2,7,NA,emot,Negative
62,3022,29,2,4,5,NA,emot,Negative
62,7185,30,2,3,7,NA,emot,Neutral
62,9490,31,2,1,9,NA,emot,Negative
62,9584,32,2,5,8,NA,emot,Negative
62,7175,33,2,6,5,NA,emot,Neutral
62,3063,34,2,1,9,NA,emot,Negative
62,1201,35,2,5,7,NA,emot,Negative
62,2487,36,2,8,2,NA,emot,Neutral
62,5390,37,2,9,2,NA,emot,Neutral
62,2384,38,2,7,1,NA,emot,Neutral
62,9183,39,2,3,8,NA,emot,Negative
62,2102,40,2,3,7,NA,emot,Neutral
62,5726,41,2,4,3,NA,emot,Neutral
62,2374,42,2,8,2,NA,emot,Neutral
62,1850,43,2,7,4,NA,emot,Neutral
62,3022,44,3,4,6,NA,emot,Negative
62,7175,45,3,6,3,NA,emot,Neutral
62,1201,46,3,2,6,NA,emot,Negative
62,2683,47,3,3,6,NA,emot,Negative
62,9490,48,3,2,9,NA,emot,Negative
62,7165,49,3,7,3,NA,emot,Neutral
62,9253,50,3,1,9,NA,emot,Negative
62,2102,51,3,3,7,NA,emot,Neutral
62,6520,52,3,2,9,NA,emot,Negative
62,5390,53,3,3,5,NA,emot,Neutral
62,7185,54,3,3,6,NA,emot,Neutral
62,9584,55,3,2,7,NA,emot,Negative
62,2374,56,3,8,1,NA,emot,Neutral
62,3063,57,3,1,9,NA,emot,Negative
62,5726,58,3,7,3,NA,emot,Neutral
62,3350,59,3,1,8,NA,emot,Negative
62,1850,60,3,8,1,NA,emot,Neutral
62,2384,61,3,3,1,NA,emot,Neutral
62,2487,62,3,8,3,NA,emot,Neutral
62,9183,63,3,2,9,NA,emot,Negative
62,7595,64,NA,3,7,NA,emot,Neutral
62,8465,65,NA,7,3,NA,emot,Neutral
62,5900,66,NA,8,2,NA,emot,Neutral
63,5900,1,NA,3,3,NA,emot,Neutral
63,7595,2,NA,6,5,NA,emot,Neutral
63,8465,3,NA,8,7,NA,emot,Neutral
63,5390,4,1,9,1,NA,emot,Neutral
63,5726,5,1,9,1,NA,emot,Neutral
63,2487,6,1,8,6,NA,emot,Neutral
63,7175,7,1,5,4,NA,emot,Neutral
63,3022,8,1,5,8,NA,emot,Negative
63,9183,9,1,1,9,NA,emot,Negative
63,3063,10,1,1,9,NA,emot,Negative
63,3350,11,1,3,8,NA,emot,Negative
63,2102,12,1,5,2,NA,emot,Neutral
63,7185,13,1,9,1,NA,emot,Neutral
63,7165,14,1,8,2,NA,emot,Neutral
63,2374,15,1,8,1,NA,emot,Neutral
63,1201,16,1,1,9,NA,emot,Negative
63,9584,17,1,5,5,NA,emot,Negative
63,9490,18,1,2,8,NA,emot,Negative
63,9253,19,1,1,9,NA,emot,Negative
63,2683,20,1,1,9,NA,emot,Negative
63,1850,21,1,7,5,NA,emot,Neutral
63,2384,22,1,9,2,NA,emot,Neutral
63,6520,23,1,1,9,NA,emot,Negative
63,2487,24,2,7,5,NA,emot,Neutral
63,7175,25,2,5,3,NA,emot,Neutral
63,3350,26,2,3,6,NA,emot,Negative
63,2384,27,2,8,3,NA,emot,Neutral
63,9253,28,2,1,9,NA,emot,Negative
63,2102,29,2,5,3,NA,emot,Neutral
63,2374,30,2,6,1,NA,emot,Neutral
63,6520,31,2,1,8,NA,emot,Negative
63,3022,32,2,7,7,NA,emot,Negative
63,5726,33,2,9,1,NA,emot,Neutral
63,9490,34,2,2,7,NA,emot,Negative
63,7165,35,2,5,4,NA,emot,Neutral
63,9183,36,2,1,8,NA,emot,Negative
63,7185,37,2,8,3,NA,emot,Neutral
63,9584,38,2,5,6,NA,emot,Negative
63,3063,39,2,1,9,NA,emot,Negative
63,1201,40,2,1,9,NA,emot,Negative
63,1850,41,2,7,5,NA,emot,Neutral
63,5390,42,2,9,3,NA,emot,Neutral
63,2683,43,2,2,9,NA,emot,Negative
63,5390,44,3,9,1,NA,emot,Neutral
63,2374,45,3,5,3,NA,emot,Neutral
63,7165,46,3,6,5,NA,emot,Neutral
63,3063,47,3,1,8,NA,emot,Negative
63,3022,48,3,5,7,NA,emot,Negative
63,5726,49,3,7,3,NA,emot,Neutral
63,2683,50,3,1,8,NA,emot,Negative
63,1850,51,3,6,4,NA,emot,Neutral
63,7175,52,3,5,5,NA,emot,Neutral
63,2487,53,3,9,5,NA,emot,Neutral
63,7185,54,3,7,1,NA,emot,Neutral
63,6520,55,3,1,9,NA,emot,Negative
63,2102,56,3,5,4,NA,emot,Neutral
63,9253,57,3,1,9,NA,emot,Negative
63,3350,58,3,6,6,NA,emot,Negative
63,1201,59,3,1,9,NA,emot,Negative
63,9490,60,3,1,7,NA,emot,Negative
63,9584,61,3,6,6,NA,emot,Negative
63,2384,62,3,8,3,NA,emot,Neutral
63,9183,63,3,3,7,NA,emot,Negative
63,7595,64,NA,5,5,NA,emot,Neutral
63,5900,65,NA,8,2,NA,emot,Neutral
63,8465,66,NA,6,6,NA,emot,Neutral
64,8465,1,NA,7,2,NA,emot,Neutral
64,7595,2,NA,5,5,NA,emot,Neutral
64,5900,3,NA,4,3,NA,emot,Neutral
64,2511,4,1,8,2,NA,emot,Neutral
64,2514,5,1,5,5,NA,emot,Neutral
64,6561,6,1,3,6,NA,emot,Negative
64,7000,7,1,5,5,NA,emot,Neutral
64,2981,8,1,5,5,NA,emot,Negative
64,7530,9,1,5,2,NA,emot,Neutral
64,5250,10,1,7,2,NA,emot,Neutral
64,1300,11,1,4,7,NA,emot,Negative
64,9043,12,1,4,5,NA,emot,Negative
64,7025,13,1,5,2,NA,emot,Neutral
64,7205,14,1,5,2,NA,emot,Neutral
64,8312,15,1,6,1,NA,emot,Neutral
64,9405,16,1,3,7,NA,emot,Negative
64,9410,17,1,2,6,NA,emot,Negative
64,7026,18,1,7,2,NA,emot,Neutral
64,9040,19,1,2,6,NA,emot,Negative
64,3060,20,1,3,7,NA,emot,Negative
64,3103,21,1,4,6,NA,emot,Negative
64,9187,22,1,1,7,NA,emot,Negative
64,2377,23,1,5,2,NA,emot,Neutral
64,2514,24,2,5,1,NA,emot,Neutral
64,2377,25,2,5,1,NA,emot,Neutral
64,7530,26,2,5,1,NA,emot,Neutral
64,8312,27,2,6,1,NA,emot,Neutral
64,7025,28,2,5,1,NA,emot,Neutral
64,5250,29,2,7,2,NA,emot,Neutral
64,2511,30,2,7,2,NA,emot,Neutral
64,7026,31,2,6,1,NA,emot,Neutral
64,7205,32,2,5,1,NA,emot,Neutral
64,9040,33,2,3,6,NA,emot,Negative
64,3060,34,2,4,6,NA,emot,Negative
64,9187,35,2,1,7,NA,emot,Negative
64,9410,36,2,2,7,NA,emot,Negative
64,2981,37,2,5,4,NA,emot,Negative
64,9405,38,2,5,6,NA,emot,Negative
64,3103,39,2,5,5,NA,emot,Negative
64,7000,40,2,5,2,NA,emot,Neutral
64,6561,41,2,5,5,NA,emot,Negative
64,9043,42,2,5,5,NA,emot,Negative
64,1300,43,2,4,5,NA,emot,Negative
64,7025,44,3,5,1,NA,emot,Neutral
64,9043,45,3,5,3,NA,emot,Negative
64,6561,46,3,5,3,NA,emot,Negative
64,2981,47,3,5,4,NA,emot,Negative
64,7000,48,3,5,1,NA,emot,Neutral
64,2511,49,3,7,2,NA,emot,Neutral
64,3060,50,3,5,4,NA,emot,Negative
64,9187,51,3,1,5,NA,emot,Negative
64,9040,52,3,4,5,NA,emot,Negative
64,3103,53,3,5,5,NA,emot,Negative
64,7026,54,3,5,1,NA,emot,Neutral
64,2514,55,3,5,1,NA,emot,Neutral
64,7530,56,3,5,1,NA,emot,Neutral
64,8312,57,3,6,1,NA,emot,Neutral
64,5250,58,3,7,2,NA,emot,Neutral
64,1300,59,3,4,6,NA,emot,Negative
64,9410,60,3,3,5,NA,emot,Negative
64,9405,61,3,5,5,NA,emot,Negative
64,2377,62,3,5,1,NA,emot,Neutral
64,7205,63,3,5,1,NA,emot,Neutral
64,5900,64,NA,6,3,NA,emot,Neutral
64,7595,65,NA,5,1,NA,emot,Neutral
64,8465,66,NA,7,1,NA,emot,Neutral
65,5900,1,NA,3,3,NA,emot,Neutral
65,8465,2,NA,8,2,NA,emot,Neutral
65,7595,3,NA,5,5,NA,emot,Neutral
65,2514,4,1,4,4,NA,emot,Neutral
65,9040,5,1,2,8,NA,emot,Negative
65,2981,6,1,1,9,NA,emot,Negative
65,6561,7,1,4,5,NA,emot,Negative
65,2511,8,1,5,5,NA,emot,Neutral
65,7025,9,1,5,6,NA,emot,Neutral
65,9187,10,1,2,7,NA,emot,Negative
65,9043,11,1,1,9,NA,emot,Negative
65,7000,12,1,4,6,NA,emot,Neutral
65,5250,13,1,3,7,NA,emot,Neutral
65,7205,14,1,7,5,NA,emot,Neutral
65,3103,15,1,2,8,NA,emot,Negative
65,9405,16,1,2,9,NA,emot,Negative
65,1300,17,1,1,9,NA,emot,Negative
65,7530,18,1,8,2,NA,emot,Neutral
65,7026,19,1,4,6,NA,emot,Neutral
65,8312,20,1,4,5,NA,emot,Neutral
65,3060,21,1,1,9,NA,emot,Negative
65,9410,22,1,1,9,NA,emot,Negative
65,2377,23,1,4,7,NA,emot,Neutral
65,9043,24,2,3,5,NA,emot,Negative
65,6561,25,2,4,5,NA,emot,Negative
65,8312,26,2,6,5,NA,emot,Neutral
65,7026,27,2,4,7,NA,emot,Neutral
65,9040,28,2,1,9,NA,emot,Negative
65,2981,29,2,2,9,NA,emot,Negative
65,7000,30,2,4,5,NA,emot,Neutral
65,7530,31,2,6,4,NA,emot,Neutral
65,2511,32,2,7,4,NA,emot,Neutral
65,7205,33,2,6,4,NA,emot,Neutral
65,1300,34,2,2,8,NA,emot,Negative
65,5250,35,2,2,7,NA,emot,Neutral
65,3060,36,2,1,8,NA,emot,Negative
65,3103,37,2,3,7,NA,emot,Negative
65,2514,38,2,4,7,NA,emot,Neutral
65,7025,39,2,4,6,NA,emot,Neutral
65,9405,40,2,2,8,NA,emot,Negative
65,2377,41,2,4,5,NA,emot,Neutral
65,9410,42,2,2,9,NA,emot,Negative
65,9187,43,2,2,8,NA,emot,Negative
65,2377,44,3,4,7,NA,emot,Neutral
65,9405,45,3,2,7,NA,emot,Negative
65,5250,46,3,5,5,NA,emot,Neutral
65,7026,47,3,4,5,NA,emot,Neutral
65,3060,48,3,1,8,NA,emot,Negative
65,9043,49,3,2,6,NA,emot,Negative
